127.0.0.1 - - [14/Jan/2023:18:37:08 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:44:22 +0530] "POST /Project1/Cart HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:46:46 +0530] "GET /Project1/AdminProfile?job=delete%20product HTTP/1.1" 200 20327
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:46:46 +0530] "GET /Project1/Bootstrap/CSS/style1.css HTTP/1.1" 200 27665
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:46:48 +0530] "GET /Project1/Bootstrap/CSS/ProductSans-Regular.woff HTTP/1.1" 200 25720
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:46:48 +0530] "GET /Project1/header.jsp HTTP/1.1" 200 10733
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:46:48 +0530] "GET /Project1/footer.html HTTP/1.1" 200 8445
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:46:48 +0530] "GET /Project1/Pics/panda.png HTTP/1.1" 200 44643
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:46:48 +0530] "POST /Project1/Cart HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:47:27 +0530] "GET /Project1/AdminProfile?job=delete%20product HTTP/1.1" 200 23613
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:47:27 +0530] "GET /Project1/Bootstrap/CSS/style1.css HTTP/1.1" 200 27665
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:47:28 +0530] "GET /Project1/Bootstrap/CSS/ProductSans-Regular.woff HTTP/1.1" 200 25720
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:47:28 +0530] "GET /Project1/header.jsp HTTP/1.1" 200 10733
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:47:28 +0530] "GET /Project1/footer.html HTTP/1.1" 200 8445
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:47:28 +0530] "GET /Project1/Pics/panda.png HTTP/1.1" 200 44643
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:47:28 +0530] "GET /Project1/addToCart.js HTTP/1.1" 200 2956
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:47:28 +0530] "POST /Project1/Cart HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:47:28 +0530] "GET /Project1/Pics/panda.png HTTP/1.1" 200 44643
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:47:35 +0530] "POST /Project1/Cart HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:47:45 +0530] "GET /Project1/header.jsp HTTP/1.1" 200 10733
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:47:45 +0530] "POST /Project1/Cart HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:47:47 +0530] "GET /Project1/Profile HTTP/1.1" 200 6806
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:47:48 +0530] "GET /Project1/header.jsp HTTP/1.1" 200 10733
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:47:48 +0530] "POST /Project1/Cart HTTP/1.1" 200 2
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:48:14 +0530] "POST /Project1/Login HTTP/1.1" 200 5797
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:48:14 +0530] "GET /Project1/header.jsp HTTP/1.1" 200 10733
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:48:14 +0530] "POST /Project1/Cart HTTP/1.1" 200 3
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:49:20 +0530] "GET /Project1/Cart HTTP/1.1" 200 6171
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:49:21 +0530] "GET /Project1/header.jsp HTTP/1.1" 200 10733
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:49:21 +0530] "POST /Project1/Cart HTTP/1.1" 200 3
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:49:24 +0530] "GET /Project1/ProductList?category=New%20Arrivals HTTP/1.1" 200 21378
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:49:24 +0530] "GET /Project1/Pics/imgs/90a.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:49:24 +0530] "GET /Project1/Pics/imgs/89a.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:49:24 +0530] "GET /Project1/Pics/imgs/88a.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:49:24 +0530] "GET /Project1/Pics/imgs/87a.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:49:24 +0530] "GET /Project1/Pics/imgs/86a.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:49:24 +0530] "GET /Project1/Pics/imgs/85a.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:49:24 +0530] "GET /Project1/Pics/imgs/84a.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:49:24 +0530] "GET /Project1/Pics/imgs/83a.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:49:24 +0530] "GET /Project1/Pics/imgs/82a.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:49:24 +0530] "GET /Project1/Pics/imgs/81a.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:49:24 +0530] "GET /Project1/Pics/imgs/80a.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:49:24 +0530] "GET /Project1/Pics/imgs/79a.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:49:24 +0530] "GET /Project1/Pics/imgs/78a.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:49:24 +0530] "GET /Project1/Pics/imgs/77a.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:49:24 +0530] "GET /Project1/Pics/imgs/76a.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:49:24 +0530] "GET /Project1/Pics/imgs/75a.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:49:24 +0530] "GET /Project1/header.jsp HTTP/1.1" 200 10733
0:0:0:0:0:0:0:1 - - [14/Jan/2023:18:49:24 +0530] "POST /Project1/Cart HTTP/1.1" 200 3
